Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
993.2,6,64,0.957956948,0.957956948,0,0,0,0,0.5,1,0,0,0,0,0,11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,454,70.4,110,85.80714286,15.31396716,79.8,6.52E-05,5.5,13.08552836,21.65722004,264.4226803,0.9,38.5
219661.4,14.8,64,37.44701036,37.44701036,0,0,0,0,0.1,0.2,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,2109.6,66,602.4,128.8958586,149.8213414,290.1,169402617.2,13.5,15.73612601,210.9262861,34199.3939,1,244.6
276731.4,17,64,46.2695196,46.2695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1467.4,85.2,647.6,234.4763492,204.3799763,300.4,0.0256181,5.5,21.31613764,289.0369343,58403.18666,0.9,38.5
280623,17,64,46.11358271,46.11358271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5359,66,950,347.2278314,336.1261619,343.2,169402617.3,13.5,26.38894047,476.0364714,113377.7165,1,244.6
283721,17,64,46.12269058,46.12269058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2021,160,934,433.4790476,336.2690657,292.8,0.016929579,5.5,28.95339207,475.5562733,126132.7779,0.9,38.5
144027.4,11.5,64,23.97264096,23.97264096,0,0,0,0,0.3,0.5,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,4579.7,66,934,301.0137567,332.0805853,215.7,169402617.3,13.5,24.54335375,470.3991,111047.352,1,244.6
1856.4,6,64,1.660703914,1.660703914,0,0,0,0,0.5,1,0,0,0,0,0,23.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,435.5,66,106.5,79.08150794,15.71420032,78.3,1.00E-04,5.5,12.56893164,22.22323522,280.9733053,0.9,38.5
260274.8,15.9,64,41.60659882,41.60659882,0,0,0,0,0,0.1,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,3149.2,66,851.7,194.3113152,255.0373654,395.2,169402617.3,13.5,19.50223362,361.7579093,73263.59742,1,244.6
263643.8,15.9,61.8,41.47830081,41.47830081,0,0,0,0,0.1,0.1,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2103,75.6,886.4,374.1752381,333.954626,355.8,0.022146106,5.5,26.91086501,472.2831613,124577.3615,0.9,38.5
295172.6,17,64,45.85969527,45.85969527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5520.6,66,998,361.3105069,326.62798,277.6,169402617.4,13.5,26.85878024,463.0411461,107363.2428,1,244.6
238390.9,14.8,82.2,37.14929458,37.14929458,0,0,0,0,0.1,0.2,0,0,0,0,0,2.2,0,0.1,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,1160.9,67.2,566.4,175.3619048,180.8811964,257.9,0.011063504,5.5,18.16321273,255.8046411,50664.52968,0.9,38.5
302890.2,17,64,46.34113801,46.34113801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7083.2,66,1179.6,435.8806637,445.1081848,933.6,169402617.4,13.5,29.13139616,628.3367959,203967.5562,1,244.6
314489,17,64,46.92390853,46.92390853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6767,1178,1242,1235.244444,19.65662978,1210,0.002233911,5.5,49.70326063,27.79867242,1932.958025,0.2,38.5
326535.4,17,64,47.46847294,47.46847294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18813.4,836.4,1242,1214.719315,98.7506907,1124.4,169402617.4,13.5,49.40671558,112.6994029,6397.310835,1,244.6
233463.8,13.7,63.5,33.62120607,33.62120607,0,0,0,0,0.1,0.3,0,0,0,0,0,1.6,0,0.3,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,2560.1,259.2,922,557.2446429,268.2740682,381.9,0.012986612,5.5,32.92940332,379.3968257,87550.38017,0.9,38.5
2609,6,64,2.097138898,2.097138898,0,0,0,0,0.5,1,0,0,0,0,0,32.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4263.6,66,922,282.1159248,312.0703343,80.5,169402617.4,13.5,23.73920556,442.0198588,97966.5996,1,244.6
235836.4,14.8,64,33.91430495,33.91430495,0,0,0,0,0.1,0.2,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,1372.2,67.8,682.4,211.9056349,226.7868401,311.8,0.013671708,5.5,19.99111095,320.7250251,72769.65395,0.9,38.5
304736,15.9,64,43.02758645,43.02758645,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,4231.8,66,938,272.4892644,300.3891038,292,169402617.4,13.5,23.21796082,422.5262483,89393.55285,1,244.6
341655.4,17,64,47.74340706,47.74340706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1399.4,75.6,626,226.7974603,190.3719476,270.8,0.020889902,5.5,21.02410057,269.2265902,46811.35867,0.9,38.5
276565.8,15.9,83.1,38.32247125,38.32247125,0,0,0,0,0.1,0.1,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,4655.6,66,932,296.6188247,283.8946665,363.8,169402617.5,13.5,24.38376139,401.8801304,81110.06687,1,244.6
313111.2,15.9,69.9,42.85343969,42.85343969,0,0,0,0,0.1,0.1,0,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2023.8,97.2,850.8,348.455873,306.9058163,384.4,0.021746492,5.5,26.13078884,434.0303678,105537.2699,0.9,38.5
2708.6,6,64,2.089967606,2.089967606,0,0,0,0,0.5,1,0,0,0,0,0,34.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4266.8,66,1050,282.532609,332.2613154,77.7,169402617.5,13.5,23.75352208,470.6578706,111102.9156,1,244.6
71005.2,8.2,64,10.39015127,10.39015127,0,0,0,0,0.4,0.8,0,0,0,0,0,12.2,0,0.2,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,502.4,70.5,153.3,90.8206746,27.54756511,126.5,0.006108713,5.5,13.43834825,38.95814019,2111.06728,0.9,38.5
352276.2,17,64,47.36956034,47.36956034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3347.2,66,897.6,210.0875311,255.0969303,394.8,169402617.5,13.5,20.24960347,355.7207639,65031.1419,1,244.6
284240.3,15.9,74.5,42.56441623,42.56441623,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,1259,70.8,549.1,201.6428175,162.4882099,226.7,0.019983602,5.5,19.77629383,229.7930301,36131.90978,0.9,38.5
322602.8,15.9,64,42.51396224,42.51396224,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,4596,66,934,297.4635393,292.8505886,340.4,169402617.6,13.5,24.42808621,414.6530743,86035.03315,1,244.6
324879.4,15.3,57.6,47.2045222,47.2045222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0.9,0.9,1564.6,78,768.4,260.1272222,267.843856,295.4,0.018911695,5.5,22.32909585,378.7884138,90624.35559,0.8,38.5
182943.7,11.5,64,24.68189304,24.68189304,0,0,0,0,0.3,0.5,0,0,0,0,0,17.7,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,4072.4,60,950,266.2506366,319.1837491,164.4,169402617.6,13.5,23.08134709,452.2968203,102440.411,1,244.6
111459.1,9.3,64,15.63956365,15.63956365,0,0,0,0,0.3,0.7,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,654.5,66,265,102.5518651,66.33627931,203.3,0.006031108,5.5,14.09035902,93.81366587,11042.67888,0.9,38.5
366216.6,17,64,47.26554649,47.26554649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3167.6,66,865.2,201.5643866,238.6093072,292.8,169402617.6,13.5,19.90994138,333.6802559,56067.40442,1,244.6
332672.6,17,57.7,42.67789302,42.67789302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1626.9,134.8,722,306.1009921,216.4277623,367.1,0.025945497,5.5,24.47050602,306.0750767,56041.86118,0.9,38.5
373019.8,17,64,47.10538093,47.10538093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5226.8,66,998,336.8918407,323.6871584,345.2,169402617.7,13.5,25.91669803,458.5890846,105220.0023,1,244.6
301531.2,14.8,64,38.00984641,38.00984641,0,0,0,0,0.1,0.2,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,1624.2,75.6,668.4,252.248254,235.9912966,297.4,0.023918295,5.5,21.89974592,333.7420922,77125.46649,0.9,38.5
1990,6,64,1.418874676,1.418874676,0,0,0,0,0.5,1,0,0,0,0,0,25.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3393.4,66,930,224.125246,280.8314519,77.3,169402617.7,13.5,21.16273589,397.8614271,79491.9523,1,244.6
1034.6,6,64,0.804492005,0.804492005,0,0,0,0,0.5,1,0,0,0,0,0,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,430.4,68.5,91,79.69980159,10.35926424,76.6,5.41E-05,5.5,12.62149975,14.65021198,119.4798581,0.9,38.5
152569.2,10.4,64,19.36894222,19.36894222,0,0,0,0,0.3,0.6,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,1647,66,441.2,101.6340324,88.47229342,208.3,169402617.7,13.5,14.13731697,125.7973083,16422.92058,1,244.6
343790.4,17,64,42.04316338,42.04316338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2677.5,90,925.2,471.9031746,368.3453816,483.7,0.026761603,5.5,30.23553299,520.9190343,150939.2099,0.9,38.5
346550.3,17,57.7,42.06916419,42.06916419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6605.1,66,1026,428.0000363,382.6202195,320.7,169402617.8,13.5,29.29686389,541.8863999,146889.8656,1,244.6
387752.2,17,64,46.7016092,46.7016092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1516.2,82.8,648,257.1128571,199.6493031,282,0.017460394,5.5,22.43625824,282.3467522,46638.1612,0.9,38.5
395887,17,64,46.9258359,46.9258359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9651,66,1242,599.979453,483.0448823,1242,169402617.8,13.5,34.37536096,683.2925295,235469.6228,1,244.6
407826.6,17,64,47.38101132,47.38101132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6350.6,846.8,1242,1185.750635,127.0905261,1100.8,0.001413798,5.5,48.67680801,179.7331456,40014.64314,0.5,38.5
418311.8,17,64,47.77663202,47.77663202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16835.8,106.8,1242,1093.873597,322.1367745,855.2,169402617.8,13.5,46.86413803,449.3569669,102194.8395,1,244.6
128592.5,9.3,64,15.78607079,15.78607079,0,0,0,0,0.4,0.7,0,0,0,0,0,28.2,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,1206,85,775.6,225.5475,249.3181162,172.6,0.007732892,5.5,20.93622089,352.5890613,78214.68867,0.9,38.5
44401.9,7.1,64,6.115101992,6.115101992,0,0,0,0,0.4,0.9,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,2180.1,66,934,142.7957875,211.8102827,81.7,169402617.8,13.5,16.8976946,300.2008316,45380.51284,1,244.6
382120.2,17,64,42.91543929,42.91543929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2743.4,174.8,900.4,531.7353968,304.9260142,421.6,0.020525408,5.5,32.50879368,431.2305048,105861.3328,0.9,38.5
384805.6,17,57.7,42.97587897,42.97587897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6186.5,66,946,404.9544672,351.5718602,318.3,169402617.9,13.5,28.48809684,497.5616375,123954.0236,1,244.6
430548.6,17,64,47.54100863,47.54100863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1984.6,66,757.2,350.5230159,280.5117386,336.4,0.029274702,5.5,25.97874491,396.7035051,88172.55328,0.9,38.5
434251.4,17,64,47.44360968,47.44360968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5687.4,66,1021.6,367.2082065,343.2781159,384.8,169402617.9,13.5,27.14981036,485.9193439,118501.8134,1,244.6
46675.8,7.1,64,6.602797538,6.602797538,0,0,0,0,0.5,0.9,0,0,0,0,0,37.9,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,530.4,77.8,166,105.4513889,32.27481642,90.6,0.000440407,5.5,14.45258862,45.6434831,1173.982233,0.9,38.5
263574.4,13.7,64,29.07756929,29.07756929,0,0,0,0,0.1,0.3,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,2254,66,642.8,138.3623572,152.5418093,317.4,169402617.9,13.5,16.2493094,208.3104381,29053.36142,1,244.6
440582.2,17,64,47.24586206,47.24586206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1896.2,134.4,706,332.8133333,213.6928016,445.2,0.031387711,5.5,25.66360866,302.2072582,55595.35238,0.9,38.5
400474.6,17,83.1,42.3686296,42.3686296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6295.4,90,1038,407.8678455,340.5256531,372.4,169402618,13.5,28.45501736,479.5605222,115054.6221,1,244.6
359482,14.8,64,37.90253464,37.90253464,0,0,0,0,0.1,0.2,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,2205,66,847.2,384.0565079,334.4470066,337.4,0.029174399,5.5,27.15205522,472.9794926,125161.4788,0.9,38.5
48258.4,7.1,64,6.537890239,6.537890239,0,0,0,0,0.5,0.9,0,0,0,0,0,40.1,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,3865.2,66,934,255.1414352,298.1181246,87.8,169402618,13.5,22.57955214,422.3606684,89551.1274,1,244.6
407215,15.9,64,42.23891116,42.23891116,0,0,0,0,0,0.1,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,1956.2,66,766.4,295.2555556,284.6807128,392,0.02597208,5.5,23.32198127,402.599325,110687.8824,0.9,38.5
456011.8,17,64,46.58634254,46.58634254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6099.8,66,1046,394.3221366,379.4370737,356.4,169402618.1,13.5,28.13075458,537.0841112,144311.4005,1,244.6
460139.8,17,64,46.42812947,46.42812947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2743.8,164.4,968.4,536.112381,322.338983,429.6,0.0333287,5.5,32.58360787,455.8561614,115832.1023,0.9,38.5
233203.8,11.5,64,24.0525364,24.0525364,0,0,0,0,0.3,0.5,0,0,0,0,0,20.1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,6412.2,68.4,1026,418.8845667,363.4325718,296.4,169402618.1,13.5,28.9748574,514.4644482,132351.8709,1,244.6
1925.6,7.1,70.4,1.192177657,1.192177657,0,0,0,0,0.4,0.9,0,0,0,0,0,25.2,0,0,0.1,0,0,0,0,0.9,0.1,0,0,0,0,1,1,433.7,66,103.6,76.32924603,13.34874837,82.7,6.12E-05,5.5,12.34727155,18.87798098,254.428075,0.9,38.5
187689,10.4,64,19.48066933,19.48066933,0,0,0,0,0.3,0.6,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,1446.2,66,307.6,91.04620218,55.86914997,165.8,169402618.1,13.5,13.45888509,79.62501958,7670.396494,1,244.6
420182.2,17,64,42.63492892,42.63492892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,1,1,1414.2,94,654,242.701746,197.5044846,255.2,0.022997284,5.5,21.89090412,279.3135208,47878.58463,0.9,38.5
469987,17,64,46.19331543,46.19331543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4655,66,930,298.9745299,306.808314,328.8,169402618.2,13.5,24.43692828,434.9633594,95025.23007,1,244.6
473256.2,17,64,46.30897318,46.30897318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2084.2,164.4,926,404.8696825,314.5306478,527.2,0.017587113,5.5,27.93757105,444.8135079,113298.9955,0.9,38.5
482583.8,17,64,46.54744579,46.54744579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11411.8,90,1242,724.0825725,512.9556815,1126.8,169402618.2,13.5,37.95709127,726.0048677,263603.9736,1,244.6
492947.8,17,64,46.8941406,46.8941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5235.8,620,1242,1048.253175,245.0582949,760,0.007914782,5.5,45.5836597,346.5647642,109795.1472,0.6,38.5
496845,17,64,46.96337928,46.96337928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9133,66,1242,601.4901309,481.6607378,294.8,169402618.2,13.5,34.57923073,682.0949233,232744.1478,1,244.6
151585.5,9.3,64,15.23582864,15.23582864,0,0,0,0,0.4,0.7,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,1008.6,66,680.4,179.8930952,226.6581372,152.6,0.005529308,5.5,18.49793977,320.5430117,65736.6563,0.8,38.5
3013.4,6,64,1.58563636,1.58563636,0,0,0,0,0.5,1,0,0,0,0,0,37.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1959.5,66,834,128.1264,188.5421862,79.1,169402618.2,13.5,16.00601205,267.2321833,35969.4347,1,244.6
301096.5,12.6,61.8,28.45580638,28.45580638,0,0,0,0,0.2,0.4,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,1,1,1017.2,66,378.6,149.4250794,116.5172512,269.2,0.01266439,5.5,16.75455801,164.7802769,23925.85378,0.9,38.5
401853.2,14.8,88.1,42.35620237,42.35620237,0,0,0,0,0.2,0.2,0,0,0,0,0,0.9,0,0.1,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,4008.8,66,908,257.2726195,272.9179125,298.6,169402618.2,13.5,22.52655957,381.5709833,73015.45601,1,244.6
354304.5,13.7,82.2,34.39478353,34.39478353,0,0,0,0,0.1,0.3,0,0,0,0,0,3.1,0,0.1,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,1030.8,67.2,471.6,154.1865079,134.8195012,263.1,0.017904282,5.5,17.13185045,190.6635671,31117.3692,0.9,38.5
355455.9,13.7,64,34.44618053,34.44618053,0,0,0,0,0.1,0.3,0,0,0,0,0,2.4,0,0.2,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,3708.1,66,982,236.9187531,276.9111435,255.9,169402618.3,13.5,21.7720337,392.4577922,77616.36783,1,244.6
510819.8,17,64,46.80688266,46.80688266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2229.8,122.8,882,431.0666667,311.2151473,355.2,0.025730205,5.5,29.22320488,440.1246821,108172.2853,0.9,38.5
105881,8.2,64,11.00321938,11.00321938,0,0,0,0,0.4,0.8,0,0,0,0,0,40,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,4735,66,954,313.7071598,332.4196455,155.4,169402618.3,13.5,25.02860531,470.7946754,111050.4498,1,244.6
310123.4,12.6,64,28.87143825,28.87143825,0,0,0,0,0.2,0.4,0,0,0,0,0,20.6,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,1,1,1004.8,67.9,473.2,150.1319444,141.5478752,254.5,0.014999914,5.5,16.87274385,200.1789249,34359.19041,0.9,38.5
206299.2,6.8,25.6,46.73706931,46.73706931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,0,0.4,0.4,3531.4,51.6,930,230.012382,277.7604945,146.8,169402618.3,13.5,21.46715421,393.5091308,77532.10942,1,244.6
414410,13.6,51.2,46.71566119,46.71566119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,0.8,0.8,1351.2,60,707.2,215.5492063,250.639057,296.8,0.014980316,5.5,20.15938673,354.4571536,79493.408,0.8,38.5
468609.6,15.3,57.6,46.66516385,46.66516385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0.9,0.9,4487.2,60,974,288.4533809,319.7930745,292.2,169402618.4,13.5,24.05444621,452.8551049,102821.6799,1,244.6
471491.8,15.3,57.6,46.62426068,46.62426068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0.9,0.9,1863.6,125,782.4,342.5165079,245.4835214,330.2,0.019436097,5.5,26.08656575,347.1661252,71406.73334,0.9,38.5
369833.2,13.7,64,33.22881563,33.22881563,0,0,0,0,0.2,0.3,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,4807.9,60,933.6,314.1528667,315.7307015,215.7,169402618.4,13.5,25.08667882,447.1409678,100159.3208,1,244.6
3995.2,6,64,1.924620343,1.924620343,0,0,0,0,0.5,1,0,0,0,0,0,49.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,430.2,66,95.7,76.12714286,12.05551189,80.8,0.000189614,5.5,12.33337003,17.04906842,176.2911168,0.9,38.5
317711.8,13.7,64,28.19285857,28.19285857,0,0,0,0,0.1,0.3,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,1960.8,66,617.1,121.6102633,137.5566539,226.6,169402618.4,13.5,15.44727863,195.0861009,25380.80914,1,244.6
478815.4,15.9,64,42.0202769,42.0202769,0,0,0,0,0.1,0.1,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,1,1,2027.4,75.6,771.6,356.297619,306.9755546,407.4,0.019695497,5.5,26.37275121,434.1289926,105162.3003,0.9,38.5
480723.2,17,83.1,41.91129122,41.91129122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5553,66,946,358.1873607,318.3538061,338.8,169402618.5,13.5,26.78275222,451.2492764,101972.2376,1,244.6
538030.6,17,64,46.52373117,46.52373117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2182.6,85.2,986.8,360.4728571,328.7880945,379.2,0.018008018,5.5,26.27158112,464.9765825,135789.1528,0.9,38.5
541811,17,64,46.56724004,46.56724004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5963,66,1202,385.5573978,363.860054,388.4,169402618.5,13.5,27.80414172,515.1341148,132788.831,1,244.6
220007.8,10.4,64,19.60369552,19.60369552,0,0,0,0,0.3,0.6,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,2269.4,77.4,1096,437.3444841,425.5684192,296.9,0.003976607,5.5,28.77836357,601.8446301,202079.2033,0.9,38.5
3637.2,6,64,1.757593154,1.757593154,0,0,0,0,0.5,1,0,0,0,0,0,46.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3416.8,66,1230,225.7471915,355.5000017,78.3,169402618.5,13.5,21.23800524,503.736026,127598.2326,1,244.6
548900.6,17,64,46.79160202,46.79160202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2888.6,93.6,962.4,447.9447619,353.7543114,577.2,0.008156991,5.5,29.19338889,500.284145,153846.5534,0.9,38.5
554501.4,17,64,46.97075055,46.97075055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8489.4,68,1230,547.1101235,457.8603704,524.4,169402618.5,13.5,33.07054698,649.1887312,210817.9864,1,244.6
562039.8,17,64,47.10480168,47.10480168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5011.8,547.2,1199.2,966.0084127,223.4404519,818,0.016157198,5.5,43.86906837,315.9925174,75440.99252,0.9,38.5
567608.2,17,64,47.25924583,47.25924583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10580.2,70.8,1230,696.618199,418.4133528,396.8,169402618.5,13.5,37.31388105,592.4720639,175761.0569,1,244.6
571702.2,17,64,47.29598681,47.29598681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2526.2,142.8,975.6,458.8073016,344.2209615,634,0.017181802,5.5,29.81406424,486.8019522,135381.1385,0.9,38.5
582347,17,64,47.56807078,47.56807078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13171,66,1242,835.3869869,486.2408948,1242,169402618.6,13.5,40.79157985,688.573402,237230.384,1,244.6
591648.6,17,64,47.82831305,47.82831305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3712.6,382.4,1242,805.797619,366.6937666,541.2,0.015441895,5.5,39.60410399,518.583298,177121.3434,0.8,38.5
476444.8,14.2,57.6,43.22483103,43.22483103,0,0,0,0,0.1,0.1,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0.1,0.8,0,0.1,0,0,0.9,0.9,7190,61.2,1242,469.2820281,441.2043088,290,169402618.6,13.5,30.67780276,624.5176717,195218.8105,1,244.6
4556.4,6,64,2.0537203,2.0537203,0,0,0,0,0.5,1,0,0,0,0,0,56.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,441.6,66,101.3,78.31936508,14.82082748,80.6,0.00019269,5.5,12.50816529,20.95981523,258.2035198,0.9,38.5
